Positive,Negative,Game_name,Positive_Rate,Link
63,2,Show It 2 Me,0.98,https://store.steampowered.com/app/622270/Show_It_2_Me/
110,19,Attack of the Earthlings,0.86,https://store.steampowered.com/app/621930/Attack_of_the_Earthlings/
90,16,Strain Tactics,0.85,https://store.steampowered.com/app/621810/Strain_Tactics/
48,5,Omegaland,0.92,https://store.steampowered.com/app/619870/Omegaland/
51,8,theHunter Call of the Wild  Facing the Wild 1,0.88,https://store.steampowered.com/app/619790/theHunter_Call_of_the_Wild__Facing_the_Wild_1/
152,4,Assetto Corsa  Ready To Race Pack,0.98,https://store.steampowered.com/app/619680/Assetto_Corsa__Ready_To_Race_Pack/
43,11,Trump Simulator VR,0.81,https://store.steampowered.com/app/547850/Trump_Simulator_VR/
107,20,Vigilantes,0.85,https://store.steampowered.com/app/545600/Vigilantes/
87,17,Cities Skylines  Content Creator Pack HighTech Buildings,0.84,https://store.steampowered.com/app/547500/Cities_Skylines__Content_Creator_Pack_HighTech_Buildings/
191,13,Castle Must Be Mine,0.94,https://store.steampowered.com/app/542770/Castle_Must_Be_Mine/
52,5,ChronoClock,0.92,https://store.steampowered.com/app/539660/ChronoClock/
65,4,Assetto Corsa  Porsche Pack II,0.95,https://store.steampowered.com/app/540710/Assetto_Corsa__Porsche_Pack_II/
104,22,Europa Universalis IV Evangelical Majors Unit Pack,0.83,https://store.steampowered.com/app/539260/Europa_Universalis_IV_Evangelical_Majors_Unit_Pack/
128,18,Blocks by Google,0.88,https://store.steampowered.com/app/533970/Blocks_by_Google/
142,18,HEBEREKE March Red Army Girls Brigade,0.89,https://store.steampowered.com/app/531190/HEBEREKE_March_Red_Army_Girls_Brigade/
296,45,End of Zoe,0.87,https://store.steampowered.com/app/530611/End_of_Zoe/
1243,109,Disturbed,0.92,https://store.steampowered.com/app/529780/Disturbed/
383,12,Lazerbait,0.97,https://store.steampowered.com/app/529150/Lazerbait/
134,9,Wargame Red Dragon  Nation Pack Israel,0.94,https://store.steampowered.com/app/529390/Wargame_Red_Dragon__Nation_Pack_Israel/
104,4,WORLD END ECONOMiCA episode03,0.97,https://store.steampowered.com/app/527190/WORLD_END_ECONOMiCA_episode03/
104,24,Watch Dogs 2  Human Conditions,0.82,https://store.steampowered.com/app/525030/Watch_Dogs_2__Human_Conditions/
83,21,Sakura Space,0.8,https://store.steampowered.com/app/521500/Sakura_Space/
127,12,American Truck Simulator  Steering Creations Pack,0.92,https://store.steampowered.com/app/520550/American_Truck_Simulator__Steering_Creations_Pack/
100,17,Endless Legend  Tempest,0.86,https://store.steampowered.com/app/521220/Endless_Legend__Tempest/
62,14,Sakura Shrine Girls,0.82,https://store.steampowered.com/app/517000/Sakura_Shrine_Girls/
45,9,Security Hole,0.85,https://store.steampowered.com/app/503460/Security_Hole/
52,6,Kitty Cat Jigsaw Puzzles,0.91,https://store.steampowered.com/app/500580/Kitty_Cat_Jigsaw_Puzzles/
2031,304,Replica,0.87,https://store.steampowered.com/app/496890/Replica/
153,5,Supipara  Chapter 1 Spring Has Come,0.97,https://store.steampowered.com/app/496350/Supipara__Chapter_1_Spring_Has_Come/
284,51,ROCKETSROCKETSROCKETS,0.85,https://store.steampowered.com/app/289760/ROCKETSROCKETSROCKETS/
146,15,Snuggle Truck,0.91,https://store.steampowered.com/app/111100/Snuggle_Truck/
123,6,Tailor Tales,0.96,https://store.steampowered.com/app/939330/Tailor_Tales/
166,39,Last Tale,0.81,https://store.steampowered.com/app/608560/Last_Tale/
188,12,Epic Snails,0.94,https://store.steampowered.com/app/607460/Epic_Snails/
89,3,911 Operator  First Response,0.97,https://store.steampowered.com/app/606970/911_Operator__First_Response/
98,10,Masters of Anima,0.91,https://store.steampowered.com/app/606890/Masters_of_Anima/
3653,362,Another Adventure,0.91,https://store.steampowered.com/app/604450/Another_Adventure/
46,10,Like Clay,0.83,https://store.steampowered.com/app/604000/Like_Clay/
46,10,A Girls Fabric Face,0.83,https://store.steampowered.com/app/603810/A_Girls_Fabric_Face/
64,17,All Our Asias,0.8,https://store.steampowered.com/app/698050/All_Our_Asias/
101,20,Farming Simulator 17  Big Bud Pack,0.84,https://store.steampowered.com/app/605550/Farming_Simulator_17__Big_Bud_Pack/
121,12,Organ Quarter,0.91,https://store.steampowered.com/app/605830/Organ_Quarter/
415,37,Adam Wolfe,0.92,https://store.steampowered.com/app/483420/Adam_Wolfe/
216,51,Looterkings,0.81,https://store.steampowered.com/app/397310/Looterkings/
311,64,TyranoBuilder Visual Novel Studio,0.83,https://store.steampowered.com/app/345370/TyranoBuilder_Visual_Novel_Studio/
183,30,Total War ATTILA  Empires of Sand Culture Pack,0.86,https://store.steampowered.com/app/343463/Total_War_ATTILA__Empires_of_Sand_Culture_Pack/
333,79,Dead Synchronicity Tomorrow Comes Today,0.81,https://store.steampowered.com/app/339190/Dead_Synchronicity_Tomorrow_Comes_Today/
123,21,Just Get Through,0.86,https://store.steampowered.com/app/338190/Just_Get_Through/
190,40,Hearthlands,0.83,https://store.steampowered.com/app/336300/Hearthlands/
114,18,AppGameKit Easy Game Development,0.87,https://store.steampowered.com/app/325180/AppGameKit_Easy_Game_Development/
161,41,The Warlock of Firetop Mountain,0.8,https://store.steampowered.com/app/324740/The_Warlock_of_Firetop_Mountain/
81,7,The Talos Principle  Soundtrack,0.93,https://store.steampowered.com/app/322020/The_Talos_Principle__Soundtrack/
200,7,Euro Truck Simulator 2  Raven Truck Design Pack,0.97,https://store.steampowered.com/app/318521/Euro_Truck_Simulator_2__Raven_Truck_Design_Pack/
538,35,Tokyo School Life,0.94,https://store.steampowered.com/app/320760/Tokyo_School_Life/
53,14,Roommates,0.8,https://store.steampowered.com/app/317300/Roommates/
68,11,Solstice,0.87,https://store.steampowered.com/app/317280/Solstice/
481,54,Claptastic Voyage and Ultimate Vault Hunter Upgrade Pack 2,0.9,https://store.steampowered.com/app/316410/Claptastic_Voyage_and_Ultimate_Vault_Hunter_Upgrade_Pack_2/
63,10,Batman Arkham Knight  A Matter of Family,0.87,https://store.steampowered.com/app/313102/Batman_Arkham_Knight__A_Matter_of_Family/
92,17,Heroes of a Broken Land,0.85,https://store.steampowered.com/app/314470/Heroes_of_a_Broken_Land/
244,62,Medieval II Total War Kingdoms,0.8,https://store.steampowered.com/app/306541/Medieval_II_Total_War_Kingdoms/
72,9,Tropico 5  Map Pack,0.9,https://store.steampowered.com/app/306401/Tropico_5__Map_Pack/
1128,154,Euro Truck Simulator 2  High Power Cargo Pack,0.88,https://store.steampowered.com/app/304214/Euro_Truck_Simulator_2__High_Power_Cargo_Pack/
81,4,Euro Truck Simulator 2  USA Paint Jobs Pack,0.96,https://store.steampowered.com/app/304211/Euro_Truck_Simulator_2__USA_Paint_Jobs_Pack/
315,10,Transistor Original Soundtrack,0.97,https://store.steampowered.com/app/299240/Transistor_Original_Soundtrack/
62,7,Euro Truck Simulator 2  UK Paint Jobs Pack,0.91,https://store.steampowered.com/app/297791/Euro_Truck_Simulator_2__UK_Paint_Jobs_Pack/
759,76,The Desolate Hope,0.91,https://store.steampowered.com/app/298180/The_Desolate_Hope/
426,88,The Promised Land,0.83,https://store.steampowered.com/app/296240/The_Promised_Land/
173,39,Road Not Taken,0.82,https://store.steampowered.com/app/293740/Road_Not_Taken/
64,3,RabiRibi  Before Next Adventure,0.97,https://store.steampowered.com/app/1015050/RabiRibi__Before_Next_Adventure/
46,8,Pyramid of Prophecy,0.87,https://store.steampowered.com/app/1015030/Pyramid_of_Prophecy/
73,8,By Moonlight,0.91,https://store.steampowered.com/app/1014880/By_Moonlight/
111,23,Total War WARHAMMER II  Tiktaqto,0.83,https://store.steampowered.com/app/1003160/Total_War_WARHAMMER_II__Tiktaqto/
135,11,Sam  Dan Floaty Flatmates,0.93,https://store.steampowered.com/app/978270/Sam__Dan_Floaty_Flatmates/
249,38,Battle Brothers  Beasts  Exploration,0.87,https://store.steampowered.com/app/961930/Battle_Brothers__Beasts__Exploration/
50,5,Escape Game,0.92,https://store.steampowered.com/app/898780/Escape_Game/
230,32,MOE Hypnotist  share dreams with you,0.88,https://store.steampowered.com/app/942930/_MOE_Hypnotist__share_dreams_with_you/
94,20,Wish Giver,0.83,https://store.steampowered.com/app/934060/Wish_Giver/
73,0,Noel The Mortal Fate S8,1.0,https://store.steampowered.com/app/931670/Noel_The_Mortal_Fate_S8/
49,9,ACE COMBAT 7 SKIES UNKNOWN  Season Pass,0.86,https://store.steampowered.com/app/929106/ACE_COMBAT_7_SKIES_UNKNOWN__Season_Pass/
81,9,Metro Exodus Expansion Pass,0.9,https://store.steampowered.com/app/924220/Metro_Exodus_Expansion_Pass/
105,4,RESIDENT EVIL 2  All Ingame Rewards Unlock,0.97,https://store.steampowered.com/app/920571/RESIDENT_EVIL_2__All_Ingame_Rewards_Unlock/
101,4,RESIDENT EVIL 2  Leon Costume 98,0.97,https://store.steampowered.com/app/920565/RESIDENT_EVIL_2__Leon_Costume_98/
69,7,Session Seven,0.92,https://store.steampowered.com/app/915720/Session_Seven/
86,7,Monster Hunter World  Original Soundtrack,0.93,https://store.steampowered.com/app/912540/Monster_Hunter_World__Original_Soundtrack/
81,5,The Bond,0.95,https://store.steampowered.com/app/911250/The_Bond/
49,12,Pathfinder Kingmaker  Varnholds Lot,0.81,https://store.steampowered.com/app/900448/Pathfinder_Kingmaker__Varnholds_Lot/
185,36,Death to Spies Moment of Truth,0.84,https://store.steampowered.com/app/34410/Death_to_Spies_Moment_of_Truth/
185,28,Iron Grip Warlord,0.87,https://store.steampowered.com/app/31700/Iron_Grip_Warlord/
75,8,Zup 3  DLC,0.91,https://store.steampowered.com/app/584770/Zup_3__DLC/
104,15,Once on a windswept night,0.88,https://store.steampowered.com/app/585880/Once_on_a_windswept_night/
737,151,FEMINAZI The Triggering,0.83,https://store.steampowered.com/app/585550/FEMINAZI_The_Triggering/
240,37,CPU Invaders,0.87,https://store.steampowered.com/app/595440/CPU_Invaders/
50,11,Heroes  Generals  Medkit  Medic Ribbon Boosters,0.83,https://store.steampowered.com/app/595230/Heroes__Generals__Medkit__Medic_Ribbon_Boosters/
826,82,Blue Estate The Game,0.91,https://store.steampowered.com/app/305380/Blue_Estate_The_Game/
1639,183,Red Trigger,0.9,https://store.steampowered.com/app/491130/Red_Trigger/
403,95,Our Darker Purpose,0.81,https://store.steampowered.com/app/262790/Our_Darker_Purpose/
378,72,Karate Master 2 Knock Down Blow,0.84,https://store.steampowered.com/app/347670/Karate_Master_2_Knock_Down_Blow/
3040,195,Legend of Grimrock,0.94,https://store.steampowered.com/app/207170/Legend_of_Grimrock/
139,31,State of Anarchy Master of Mayhem,0.82,https://store.steampowered.com/app/576130/State_of_Anarchy_Master_of_Mayhem/
114,5,Beyond the Sunset,0.96,https://store.steampowered.com/app/713260/Beyond_the_Sunset/
109,15,Offspring Fling,0.88,https://store.steampowered.com/app/211360/Offspring_Fling/
333,59,HOARD,0.85,https://store.steampowered.com/app/63000/HOARD/
138,16,Cloudberry Kingdom,0.9,https://store.steampowered.com/app/210870/Cloudberry_Kingdom/
211,35,Fidget Spinner,0.86,https://store.steampowered.com/app/657630/Fidget_Spinner/
122,16,Blasters of the Universe,0.89,https://store.steampowered.com/app/490490/Blasters_of_the_Universe/
1407,175,Retro City Rampage DX,0.89,https://store.steampowered.com/app/204630/Retro_City_Rampage_DX/
4201,269,PRICE,0.94,https://store.steampowered.com/app/465520/PRICE/
449,19,Shatter,0.96,https://store.steampowered.com/app/20820/Shatter/
69,7,Ultra Fight Da  Kyanta 2,0.92,https://store.steampowered.com/app/1026840/Ultra_Fight_Da__Kyanta_2/
360,90,VERSUS SQUAD,0.8,https://store.steampowered.com/app/471330/VERSUS_SQUAD/
87,20,Sound Shift,0.82,https://store.steampowered.com/app/394140/Sound_Shift/
45,7,Heathen  The sons of the law,0.88,https://store.steampowered.com/app/611230/Heathen__The_sons_of_the_law/
48,5,Zup 4  DLC,0.92,https://store.steampowered.com/app/610820/Zup_4__DLC/
425,88,Martial Arts Brutality,0.83,https://store.steampowered.com/app/618080/Martial_Arts_Brutality/
57,6,Japanese Women  Animated Jigsaws,0.92,https://store.steampowered.com/app/617610/Japanese_Women__Animated_Jigsaws/
735,110,Tower of Time,0.87,https://store.steampowered.com/app/617480/Tower_of_Time/
233,42,DungeonUp,0.85,https://store.steampowered.com/app/388620/DungeonUp/
1248,171,Toki Tori,0.88,https://store.steampowered.com/app/38700/Toki_Tori/
74,8,NyxQuest Kindred Spirits,0.91,https://store.steampowered.com/app/57000/NyxQuest_Kindred_Spirits/
225,23,Leap of Fate,0.91,https://store.steampowered.com/app/363420/Leap_of_Fate/
51,5,Death Ray Manta SE,0.92,https://store.steampowered.com/app/338760/Death_Ray_Manta_SE/
58,9,Meow Motors,0.88,https://store.steampowered.com/app/773430/Meow_Motors/
49,7,Xenoraid The First Space War,0.89,https://store.steampowered.com/app/460220/Xenoraid_The_First_Space_War/
138,27,A Bastards Tale,0.84,https://store.steampowered.com/app/371550/A_Bastards_Tale/
384,43,Magicmaker,0.9,https://store.steampowered.com/app/319250/Magicmaker/
194,30,Wenjia,0.87,https://store.steampowered.com/app/933450/Wenjia/
1744,384,Airscape  The Fall of Gravity,0.82,https://store.steampowered.com/app/317250/Airscape__The_Fall_of_Gravity/
193,9,The Journey Down Chapter Two,0.96,https://store.steampowered.com/app/262850/The_Journey_Down_Chapter_Two/
57,3,TTV2,0.96,https://store.steampowered.com/app/701470/TTV2/
113,14,Fantasia of the Wind,0.89,https://store.steampowered.com/app/645690/Fantasia_of_the_Wind/
483,92,pla toon,0.84,https://store.steampowered.com/app/891220/pla_toon/
107,20,Almost Alive,0.85,https://store.steampowered.com/app/890570/Almost_Alive/
53,6,Bus Simulator 18  Country Skin  Decal Pack,0.91,https://store.steampowered.com/app/886910/Bus_Simulator_18__Country_Skin__Decal_Pack/
158,2,Google Spotlight Stories Age of Sail,0.99,https://store.steampowered.com/app/882110/Google_Spotlight_Stories_Age_of_Sail/
73,3,Princess Lili,0.97,https://store.steampowered.com/app/876850/Princess_Lili/
72,18,OF MICE AND SAND REVISED,0.8,https://store.steampowered.com/app/785780/OF_MICE_AND_SAND_REVISED/
72,17,Full Ace Tennis Simulator,0.82,https://store.steampowered.com/app/779430/Full_Ace_Tennis_Simulator/
550,68,Deliver Me,0.89,https://store.steampowered.com/app/779640/Deliver_Me/
50,5,Big Dipper,0.92,https://store.steampowered.com/app/984470/Big_Dipper/
68,6,2  Sakura no Mori  Dreamers 2,0.93,https://store.steampowered.com/app/983150/2__Sakura_no_Mori__Dreamers_2/
1355,103,Tom Clancys Rainbow Six Siege  Year 4 Pass,0.93,https://store.steampowered.com/app/982730/Tom_Clancys_Rainbow_Six_Siege__Year_4_Pass/
144,6,Slime Rancher Galactic Bundle,0.96,https://store.steampowered.com/app/982310/Slime_Rancher_Galactic_Bundle/
58,12,Jurassic World Evolution Cretaceous Dinosaur Pack,0.84,https://store.steampowered.com/app/979930/Jurassic_World_Evolution_Cretaceous_Dinosaur_Pack/
151,12,Gizmo,0.93,https://store.steampowered.com/app/979260/Gizmo/
82,8,Rolling Bird,0.92,https://store.steampowered.com/app/978800/Rolling_Bird/
173,4,Beholder  Official Short Film,0.98,https://store.steampowered.com/app/977770/Beholder__Official_Short_Film/
282,50,FINAL FANTASY XV EPISODE ARDYN,0.85,https://store.steampowered.com/app/977610/FINAL_FANTASY_XV_EPISODE_ARDYN/
134,11,9nineEpisode 1,0.93,https://store.steampowered.com/app/976390/9nineEpisode_1/
212,16,Legion War,0.93,https://store.steampowered.com/app/975270/Legion_War/
48,6,,0.9,https://store.steampowered.com/app/974200/_/
101,2,ChronoBreach,0.99,https://store.steampowered.com/app/971210/ChronoBreach/
183,10,The Night Cafe A VR Tribute to Vincent Van Gogh,0.95,https://store.steampowered.com/app/482390/The_Night_Cafe_A_VR_Tribute_to_Vincent_Van_Gogh/
139,31,Just Deserts,0.82,https://store.steampowered.com/app/488660/Just_Deserts/
760,167,Eador Imperium,0.82,https://store.steampowered.com/app/477730/Eador_Imperium/
216,12,Surge,0.95,https://store.steampowered.com/app/477130/Surge/
816,144,OffPeak,0.85,https://store.steampowered.com/app/467360/OffPeak/
80,2,Ori and the Blind Forest Additional Soundtrack,0.98,https://store.steampowered.com/app/466390/Ori_and_the_Blind_Forest_Additional_Soundtrack/
523,72,HalfLife A Place in the West,0.88,https://store.steampowered.com/app/466270/HalfLife_A_Place_in_the_West/
50,4,The Afterglow of Grisaia,0.94,https://store.steampowered.com/app/464490/The_Afterglow_of_Grisaia/
240,40,Goat Simulator Waste of Space,0.86,https://store.steampowered.com/app/463720/Goat_Simulator_Waste_of_Space/
134,8,Euro Truck Simulator 2  Pirate Paint Jobs Pack,0.95,https://store.steampowered.com/app/461248/Euro_Truck_Simulator_2__Pirate_Paint_Jobs_Pack/
356,45,Euro Truck Simulator 2  Window Flags,0.89,https://store.steampowered.com/app/461242/Euro_Truck_Simulator_2__Window_Flags/
447,19,Allumette,0.96,https://store.steampowered.com/app/460850/Allumette/
205,21,The Leisure of Grisaia,0.91,https://store.steampowered.com/app/460160/The_Leisure_of_Grisaia/
582,38,Cities Skylines  Match Day,0.94,https://store.steampowered.com/app/456200/Cities_Skylines__Match_Day/
119,21,Tom Clancys Rainbow Six Siege  Cyan Weapon Skin,0.85,https://store.steampowered.com/app/455572/Tom_Clancys_Rainbow_Six_Siege__Cyan_Weapon_Skin/
77,6,Sunless Sea  Zubmariner,0.93,https://store.steampowered.com/app/452530/Sunless_Sea__Zubmariner/
74,8,Endless Legend  Shifters,0.91,https://store.steampowered.com/app/451050/Endless_Legend__Shifters/
269,15,American Truck Simulator  Wheel Tuning Pack,0.95,https://store.steampowered.com/app/450550/American_Truck_Simulator__Wheel_Tuning_Pack/
433,38,PAYDAY 2 Biker Character Pack,0.92,https://store.steampowered.com/app/450660/PAYDAY_2_Biker_Character_Pack/
54,4,DRAGON BALL FIGHTERZ  Vegito SSGSS,0.94,https://store.steampowered.com/app/779935/DRAGON_BALL_FIGHTERZ__Vegito_SSGSS/
386,63,The Bottom of the Well,0.86,https://store.steampowered.com/app/449020/The_Bottom_of_the_Well/
108,23,Humanity Must Perish,0.83,https://store.steampowered.com/app/657050/Humanity_Must_Perish/
138,25,Lucky Night Texas Holdem VR,0.85,https://store.steampowered.com/app/657010/Lucky_Night_Texas_Holdem_VR/
